,name
6110,right substantia nigra
6111,left fibularis tertius
6112,lobular core structure
6113,neural network of knee
6114,trunk of lingual nerve
6115,semimembranosus tendon
6116,subhypoglossal nucleus
6117,posterior ends of ribs
6118,sphenoethmoidal suture
6119,surface of left kidney
6120,zone of muscle of head
6121,right Brodmann area 36
6122,set of forearm vessels
6123,palmaris brevis muscle
6124,somatic nervous system
6125,puboprostatic ligament
6126,neural network of neck
6127,lobar artery of kidney
6128,lumen of zone of ileum
6129,right ciliary ganglion
6130,multiple spinal levels
6131,compartment of forearm
6132,seventh cervical nerve
6133,vascular fold of cecum
6134,c7 root of ulnar nerve
6135,margin of right kidney
6136,right Brodmann area 19
6137,right Brodmann area 3a
6138,right Brodmann area 17
6139,medial pterygoid plate
6140,neural tissue of nerve
6141,ulnar recurrent artery
6142,fimbria of hippocampus
6143,parasternal lymph node
6144,mucosa of right ureter
6145,ileal lymphatic vessel
6146,branch of nerve plexus
6147,ciliary zonule of lens
6148,middle genicular nerve
6149,left rectouterine fold
6150,interthalamic adhesion
6151,right ovarian ligament
6152,right sublingual gland
6153,neural network of back
6154,ureteropelvic junction
6155,head of left sartorius
6156,right Brodmann area 30
6157,depressor labii muscle
6158,middle cerebral artery
6159,left third lumbar vein
6160,decussation of pyramid
6161,tympanostapedial joint
6162,nasal notch of maxilla
6163,superior rectus muscle
6164,small airway component
6165,interspinalis thoracis
6166,superior dental plexus
6167,right Brodmann area 16
6168,segment of spinal cord
6169,sphenoid emissary vein
6170,colic lymphatic vessel
6171,hilus of dentate gyrus
6172,right lateral meniscus
6173,ischiofemoral ligament
6174,nucleus of epithalamus
6175,cerebral cortex tissue
6176,right pararectal fossa
6177,tendon of genioglossus
6178,left rubrospinal tract
6179,wall of abdomen proper
6180,tendon of left deltoid
6181,prostatic nerve plexus
6182,root of lesser omentum
6183,segment of epithalamus
6184,inferior cluneal nerve
6185,left subicular complex
6186,nucleus of optic tract
6187,right masseteric nerve
6188,surface of T12 segment
6189,set of perineal nerves
6190,neural network of foot
6191,right Brodmann area 44
6192,left nasociliary nerve
6193,branch of radial nerve
6194,white matter of cuneus
6195,muscle layer of rectum
6196,posterior labial nerve
6197,nail bed of little toe
6198,right side of midbrain
6199,gyrus of parietal lobe
6200,right subphrenic space
6201,pectoral part of chest
6202,left sacrogenital fold
6203,minor duodenal papilla
6204,belly of infraspinatus
6205,zone of lingual artery
6206,tendon of infundibulum
6207,branch of median nerve
6208,upper portion of femur
6209,inferior tarsal muscle
6210,sacral articular crest
6211,intracanalicular space
6212,left lateral ventricle
6213,head of left third rib
6214,surface of major calyx
6215,interfoveolar ligament
6216,wing of central lobule
6217,paratrigeminal nucleus
6218,nerve to sartorius (1)
6219,c4 branch to trapezius
6220,nucleus of subthalamus
6221,gastrointestinal tract
6222,region of renal tubule
6223,left vagal nerve tract
6224,peroneus brevis muscle
6225,left nucleus accumbens
6226,anterior wall of cecum
6227,serosa of organ region
6228,belly of subscapularis
6229,palatomaxillary suture
6230,set of abdominal veins
6231,left serratus anterior
6232,epithelium of appendix
6233,nerve to left tragicus
6234,layer of dentate gyrus
6235,triceps brachii muscle
6236,right Brodmann area 3b
6237,foramen transversarium
6238,right Brodmann area 23
6239,subcallosal fasciculus
6240,lateral orbital margin
6241,right Brodmann area 45
6242,left ophthalmic artery
6243,external muscle of eye
6244,left crus of diaphragm
6245,frontomaxillary suture
6246,fibrous layer of globe
6247,quadrilateral membrane
6248,right Brodmann area 21
6249,anterior cranial fossa
6250,median palatine suture
6251,branch of tibial nerve
6252,set of regions of back
6253,spinal arachnoid mater
6254,ligament of lower limb
6255,nerve to left mentalis
6256,peritoneum over kidney
6257,right abducens nucleus
6258,left fastigial nucleus
6259,nerve to right vocalis
6260,right Brodmann area 39
6261,lateral pectoral nerve
6262,mucosa of renal pelvis
6263,left island of Calleja
6264,sphenopalatine foramen
6265,right pre-optic artery
6266,palmar metacarpal vein
6267,zone of biceps femoris
6268,epiphysis of left ulna
6269,superior tarsal muscle
6270,right Brodmann area 28
6271,lateral septal nucleus
6272,second diagonal artery
6273,cricotracheal ligament
6274,wall of body of uterus
6275,canine groove of tooth
6276,segment of vagus nerve
6277,left tibial tuberosity
6278,coracohumeral ligament
6279,segmental renal artery
6280,interspinalis cervicis
6281,nail bed of second toe
6282,portion of soft tissue
6283,right fasciola cinerea
6284,spine of right scapula
6285,auriculotemporal nerve
6286,major duodenal papilla
6287,greater palatine nerve
6288,zone of occipital bone
6289,junction of body parts
6290,left radial tuberosity
6291,superior gluteal nerve
6292,long vincula of finger
6293,right Brodmann area 35
6294,hepatovenous subsector
6295,parapeduncular nucleus
6296,set of vascular nerves
6297,deep transverse fascia
6298,left muscular triangle
6299,left subclavian artery
6300,gastrosplenic ligament
6301,inferior cerebral vein
6302,tarsal gland of eyelid
6303,central retinal artery
6304,median callosal artery
6305,branch of mental nerve
6306,subthalamic fasciculus
6307,left adductor pollicis
6308,fourth metacarpal bone
6309,anterior pararenal fat
6310,nervous system of head
6311,right ureteral orifice
6312,iliopectineal eminence
6313,set of phrenic ganglia
6314,left articularis genus
6315,right Brodmann area 12
6316,sphenoethmoidal recess
6317,right calcarine artery
6318,right Brodmann area 24
6319,root of thoracic nerve
6320,segment of subthalamus
6321,surface of teres minor
6322,nail bed proper of toe
6323,internal arcuate tract
6324,proper cochlear artery
6325,intraculminate fissure
6326,right oculomotor nerve
6327,lumbar spinal ganglion
6328,trunk of sciatic nerve
6329,left lateral malleolus
6330,left side of brainstem
6331,head of left tenth rib
6332,nerve to left procerus
6333,sacral spinal ganglion
6334,popliteal part of knee
6335,right Brodmann area 10
6336,common temporal artery
6337,head of left fifth rib
6338,head of rectus femoris
6339,occipital protuberance
6340,lateral plantar artery
6341,middle cingulate gyrus
6342,right Brodmann area 51
6343,musculoskeletal region
6344,nerve to left gracilis
6345,gluteus maximus muscle
6346,right Brodmann area 37
6347,retropubic compartment
6348,compartment of abdomen
6349,nerve to sternothyroid
6350,white matter of insula
6351,bronchovascular bundle
6352,internal carotid nerve
6353,commissure of neuraxis
6354,spinal part of deltoid
6355,serosa of uterine tube
6356,nerve to palatoglossus
6357,superior duodenal fold
6358,ciliary margin of iris
6359,fold of chorda tympani
6360,right ventral thalamus
6361,female urethral meatus
6362,internal cerebral vein
6363,right Brodmann area 43
6364,right cochlear nucleus
6365,intermediate cuneiform
6366,trunk of axillary vein
6367,skin of left third toe
6368,right Brodmann area 48
6369,musculature of abdomen
6370,right vestibular nerve
6371,right Brodmann area 26
6372,common extensor tendon
6373,zone of rectus femoris
6374,right sublingual nerve
6375,dorsal scapular artery
6376,caudal auditory cortex
6377,celiac lymphatic chain
6378,outer cortex of kidney
6379,right stria terminalis
6380,lateral tibial plateau
6381,proximal zone of thigh
6382,tendon of right soleus
6383,joint of ankle or foot
6384,neural network of nose
6385,segment of greater sac
6386,right upper hemithorax
6387,segment of azygos arch
6388,right levator scapulae
6389,anterior elbow fat pad
6390,right splenius capitis
6391,right Brodmann area 47
6392,trunk of cranial nerve
6393,upper mediastinum node
6394,right vertebral artery
6395,set of neuraxis fibers
6396,lamina septi pellucidi
6397,left postcentral gyrus
6398,inner cortex of kidney
6399,greater tympanic spine
6400,region of ciliary body
6401,anterior spinal column
6402,enteric nervous system
6403,nerve to sartorius (2)
6404,second sacral vertebra
6405,retropancreatic fascia
6406,neck proper of scapula
6407,second sacral ganglion
6408,bursa of foot or ankle
6409,long association fiber
6410,upper extremity vessel
6411,epidural venous plexus
6412,left lentiform nucleus
6413,medial olfactory stria
6414,anterior orbital gyrus
6415,right Brodmann area 34
6416,left tectobulbar tract
6417,external carotid nerve
6418,mucosa of biliary tree
6419,right precentral gyrus
6420,endopeduncular nucleus
6421,semimembranosus muscle
6422,arcuate pubic ligament
6423,ethmoidal infundibulum
6424,tendon of longus colli
6425,nerve to left splenius
6426,right pectoralis minor
6427,vasculature of abdomen
6428,right ophthalmic nerve
6429,skeleton of lower limb
6430,left submedial nucleus
6431,oblique ridge of tooth
6432,synovium of knee joint
6433,third thoracic rotator
6434,zone of zygomatic bone
6435,nucleus raphe obscurus
6436,end-to-end anastomosis
6437,anatomical compartment
6438,inferior gluteal nerve
6439,left cochlear ganglion
6440,lumen of ureter proper
6441,left inguinal triangle
6442,nucleus of spinal cord
6443,right mandibular nerve
6444,nerve to left risorius
6445,head of left ninth rib
6446,sphenomaxillary suture
6447,respiratory bronchiole
6448,right pulmonary artery
6449,callosomarginal artery
6450,left tibialis anterior
6451,left collicular artery
6452,ventral median fissure
6453,central dorsal nucleus
6454,left ansa peduncularis
6455,lower extremity vessel
6456,lingual salivary gland
6457,superior renal segment
6458,coronoid fossa fat pad
6459,trunk of phrenic nerve
6460,pars marginalis sulcus
6461,left opponens pollicis
6462,set of adrenal vessels
6463,right surface of liver
6464,ventral tegmental area
6465,wall of left ventricle
6466,nerve to left anconeus
6467,set of pulmonary veins
6468,lateral inguinal fossa
6469,paravertebral ganglion
6470,segment of hippocampus
6471,pericardial lymph node
6472,lateral dorsal nucleus
6473,condyle of right femur
6474,middle crest of sacrum
6475,right subclavian nerve
6476,posterior bony ampulla
6477,right extensor indicis
6478,right nasofrontal vein
6479,gyrus of temporal lobe
6480,subserosa of intestine
6481,temporomandibular vein
6482,right external oblique
6483,set of coeliac ganglia
6484,posterior cecal artery
6485,second lumbar ganglion
6486,zone of semitendinosus
6487,posterior gluteal line
6488,lesser palatine artery
6489,hepatovenous segment V
6490,submandibular ganglion
6491,nasal crest of maxilla
6492,zone of arterial trunk
6493,cortex of frontal lobe
6494,ninth thoracic rotator
6495,ligament of knee joint
6496,inferior ischial ramus
6497,inferior dental plexus
6498,right cervical rotator
6499,content of male pelvis
6500,nerve to helicis major
6501,superior frontal gyrus
6502,hyponychium of big toe
6503,lesser sciatic foramen
6504,clinical root of tooth
6505,nerve to supraspinatus
6506,simple membranous limb
6507,twelfth thoracic nerve
6508,nervous system of neck
6509,superior cardiac nerve
6510,cranial synovial joint
6511,rootlet of vagus nerve
6512,surface of T10 segment
6513,stylopharyngeus muscle
6514,gluteus minimus muscle
6515,left subscapular fossa
6516,surface of psoas major
6517,left first lumbar vein
6518,nail bed of fingernail
6519,right Brodmann area 20
6520,right sagittal stratum
6521,zone of glenoid labrum
6522,lateral rotundal canal
6523,white matter of vermis
6524,medial pterygoid nerve
6525,right internal capsule
6526,palatoethmoidal suture
6527,vastus medialis muscle
6528,inferior renal segment
6529,central gray substance
6530,left testicular artery
6531,parenchyma of pancreas
6532,prescalene compartment
6533,synovial tendon sheath
6534,left intralimbic gyrus
6535,lunate fossa of radius
6536,head of right gracilis
6537,lumen of sigmoid colon
6538,bones of foot or ankle
6539,sternoclavicular joint
6540,right medial lemniscus
6541,brachiocephalic artery
6542,ascending colon proper
6543,right atrial appendage
6544,right fibularis brevis
6545,right subdeltoid bursa
6546,intervertebral foramen
6547,surface of epigastrium
6548,fourth lumbar vertebra
6549,left vestibular nuclei
6550,left cerebral cingulum
6551,lamina of diencephalon
6552,greater saphenous vein
6553,belly of gastrocnemius
6554,right pterygoid artery
6555,muscle organ component
6556,right Brodmann area 49
6557,inferior cardiac nerve
6558,nail bed of fourth toe
6559,root of pudendal nerve
6560,adductor magnus muscle
6561,left trochlear nucleus
6562,right Brodmann area 31
6563,set of extremity veins
6564,left prefrontal artery
6565,neural network of head
6566,somatic sensory cortex
6567,lumen of pyloric gland
6568,subserosa of esophagus
6569,middle nasal turbinate
6570,head of left sixth rib
6571,third part of duodenum
6572,left tympanic ganglion
6573,seventh thoracic nerve
6574,hamate facet of lunate
6575,left prefrontal cortex
6576,right subcentral gyrus
6577,middle temporal artery
6578,trunk of femoral nerve
6579,set of ovarian vessels
6580,spine of sphenoid bone
6581,neural tissue of brain
6582,right coronoid process
6583,right prepyriform area
6584,first thoracic rotator
6585,second metacarpal bone
6586,right Brodmann area 33
6587,subdivision of cochlea
6588,left upper lobe artery
6589,right Brodmann area 13
6590,lumen of pyloric canal
6591,precentral gyrus (pRG)
6592,circular fold of ileum
6593,set of carotid vessels
6594,hyoepiglottic ligament
6595,dorsal nucleus of pons
6596,nucleus raphe pallidus
6597,muscle body of deltoid
6598,ventral acoustic stria
6599,left splenius cervicis
6600,left lower lobe artery
